gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL12	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0226130797351112	0.0226130797351112			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL12	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.033477321814405	0.033477321814405			dcDNA	C6_1h	viral_read.count	cluster_8
UL12	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.0483870967736851	0.0483870967736851			dcDNA	NRK_1h	viral_read.count	cluster_8
UL12	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0405953991881905	0.0405953991881905			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL12	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.022504892367759	0.022504892367759			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL12	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.0343665768204725	0.0343665768204725			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL12	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0452342487889433	0.0452342487889433			dcDNA	C6_2h	viral_read.count	cluster_8
UL12	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0418326693224307	0.0418326693224307			dcDNA	NRK_2h	viral_read.count	cluster_8
UL12	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0391799544448834	0.0391799544448834			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL12	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.0206901647818368	0.0206901647818368			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL12	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0301176470588208	0.0301176470588208			dcDNA	C6_4h	viral_read.count	cluster_8
UL12	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0320003631232655	0.0320003631232655			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL12	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.0367436937711323	0.0367436937711323			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL12	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0470378845664571	0.0470378845664571			dcDNA	C6_6h	viral_read.count	cluster_8
UL12	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0335928914937447	0.0335928914937447			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL12	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.0312294876143848	0.0312294876143848			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL12	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.0413433405415345	0.0413433405415345			dcDNA	C6_8h	viral_read.count	cluster_8
UL12	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.0312768828152142	0.0312768828152142			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL12	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.0289247930885425	0.0289247930885425			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL11	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0.058823529411609	0.058823529411609			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL11	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.0357529794144557	0.0357529794144557			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL11	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.0286405411118821	0.0286405411118821			dcDNA	C6_12h	viral_read.count	cluster_8
UL11	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.0253164809564573	0.0253164809564573			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL11	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0226130797351112	0.0226130797351112			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL11	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.033477321814405	0.033477321814405			dcDNA	C6_1h	viral_read.count	cluster_8
UL11	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.0483870967736851	0.0483870967736851			dcDNA	NRK_1h	viral_read.count	cluster_8
UL11	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0405953991881905	0.0405953991881905			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL11	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.022504892367759	0.022504892367759			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL11	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.0343665768204725	0.0343665768204725			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL11	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0452342487889433	0.0452342487889433			dcDNA	C6_2h	viral_read.count	cluster_8
UL11	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0418326693224307	0.0418326693224307			dcDNA	NRK_2h	viral_read.count	cluster_8
UL11	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0391799544448834	0.0391799544448834			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL11	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.0206901647818368	0.0206901647818368			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL11	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0301176470588208	0.0301176470588208			dcDNA	C6_4h	viral_read.count	cluster_8
UL11	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0320003631232655	0.0320003631232655			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL11	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.0367436937711323	0.0367436937711323			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL11	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0470378845664571	0.0470378845664571			dcDNA	C6_6h	viral_read.count	cluster_8
UL11	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0335928914937447	0.0335928914937447			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL11	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.0312294876143848	0.0312294876143848			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL11	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.0413433405415345	0.0413433405415345			dcDNA	C6_8h	viral_read.count	cluster_8
UL11	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.0312768828152142	0.0312768828152142			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL11	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.0289247930885425	0.0289247930885425			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL10	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0147058823531228	0.0147058823531228			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL10	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.00866738894862647	0.00866738894862647			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL10	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0314689556847094	0.0314689556847094			dcDNA	C6_12h	viral_read.count	cluster_5
UL10	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0289781616176303	0.0289781616176303			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL10	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0508837302128562	0.0508837302128562			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL10	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.00809935205241957	0.00809935205241957			dcDNA	C6_1h	viral_read.count	cluster_5
UL10	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_5
UL10	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.00270635994599773	0.00270635994599773			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL10	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.00391389432482765	0.00391389432482765			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL10	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.00640161725017435	0.00640161725017435			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL10	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0133279483040837	0.0133279483040837			dcDNA	C6_2h	viral_read.count	cluster_5
UL10	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.00398406374483859	0.00398406374483859			dcDNA	NRK_2h	viral_read.count	cluster_5
UL10	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.00911161731189228	0.00911161731189228			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL10	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0169215990535194	0.0169215990535194			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL10	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.019058823529948	0.019058823529948			dcDNA	C6_4h	viral_read.count	cluster_5
UL10	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0128001452494826	0.0128001452494826			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL10	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.01554065972814	0.01554065972814			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL10	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0314772438335107	0.0314772438335107			dcDNA	C6_6h	viral_read.count	cluster_5
UL10	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0210679301913805	0.0210679301913805			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL10	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0231456803391599	0.0231456803391599			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL10	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0260781071115791	0.0260781071115791			dcDNA	C6_8h	viral_read.count	cluster_5
UL10	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0234712450087365	0.0234712450087365			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL10	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0300803148888936	0.0300803148888936			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL8	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL8	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.00433369447473523	0.00433369447473523			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL8	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.00359238981993821	0.00359238981993821			dcDNA	C6_12h	viral_read.count	cluster_1
UL8	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.00311691836118733	0.00311691836118733			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL8	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.000771851836144155	0.000771851836144155			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL8	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.00863930885602458	0.00863930885602458			dcDNA	C6_1h	viral_read.count	cluster_1
UL8	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.00691244239636581	0.00691244239636581			dcDNA	NRK_1h	viral_read.count	cluster_1
UL8	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.00811907983799318	0.00811907983799318			dcDNA	PC_12_1h	viral_read.count	cluster_1
UL8	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.00391389432482765	0.00391389432482765			dcDNA	PK_15_1h	viral_read.count	cluster_1
UL8	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.00673854447362068	0.00673854447362068			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
UL8	E	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0084814216489199	0.0084814216489199			dcDNA	C6_2h	viral_read.count	cluster_1
UL8	E	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.00929614873876945	0.00929614873876945			dcDNA	NRK_2h	viral_read.count	cluster_1
UL8	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.00797266514736119	0.00797266514736119			dcDNA	PC_12_2h	viral_read.count	cluster_1
UL8	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.0104928692826115	0.0104928692826115			dcDNA	PK_15_2h	viral_read.count	cluster_1
UL8	E	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.00423529411675221	0.00423529411675221			dcDNA	C6_4h	viral_read.count	cluster_1
UL8	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.00422132449714164	0.00422132449714164			dcDNA	PC_12_4h	viral_read.count	cluster_1
UL8	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.00576821308966147	0.00576821308966147			dcDNA	PK_15_4h	viral_read.count	cluster_1
UL8	E	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.00330536486174423	0.00330536486174423			dcDNA	C6_6h	viral_read.count	cluster_1
UL8	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.00438373645670364	0.00438373645670364			dcDNA	PC_12_6h	viral_read.count	cluster_1
UL8	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.00307933584961873	0.00307933584961873			dcDNA	PK_15_6h	viral_read.count	cluster_1
UL8	E	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.00506884033199172	0.00506884033199172			dcDNA	C6_8h	viral_read.count	cluster_1
UL8	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.00492606376830252	0.00492606376830252			dcDNA	PC_12_8h	viral_read.count	cluster_1
UL8	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.00246824356537726	0.00246824356537726			dcDNA	PK_15_8h	viral_read.count	cluster_1
UL7	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL7	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL7	E	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.000832221176700842	0.000832221176700842			dcDNA	C6_12h	viral_read.count	cluster_8
UL7	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.000656508411838685	0.000656508411838685			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL7	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.000264929828204786	0.000264929828204786			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL7	E	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_8
UL7	E	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_8
UL7	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.00135317997299886	0.00135317997299886			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL7	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL7	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.00438005390871402	0.00438005390871402			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL7	E	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.000807754443056915	0.000807754443056915			dcDNA	C6_2h	viral_read.count	cluster_8
UL7	E	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.00464807436897835	0.00464807436897835			dcDNA	NRK_2h	viral_read.count	cluster_8
UL7	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.000455580865638179	0.000455580865638179			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL7	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.000221680338196772	0.000221680338196772			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL7	E	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.000705882352377212	0.000705882352377212			dcDNA	C6_4h	viral_read.count	cluster_8
UL7	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.000726249377483187	0.000726249377483187			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL7	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.000670312224621569	0.000670312224621569			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL7	E	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.00127129417845458	0.00127129417845458			dcDNA	C6_6h	viral_read.count	cluster_8
UL7	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.000744408076700779	0.000744408076700779			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL7	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.000475777212846692	0.000475777212846692			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL7	E	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.000851330325996984	0.000851330325996984			dcDNA	C6_8h	viral_read.count	cluster_8
UL7	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.00071536588013899	0.00071536588013899			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL7	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.00040218691812484	0.00040218691812484			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL6	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL6	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL6	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.000832221176700842	0.000832221176700842			dcDNA	C6_12h	viral_read.count	cluster_8
UL6	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.000656508411838685	0.000656508411838685			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL6	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.000264929828204786	0.000264929828204786			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL6	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_8
UL6	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_8
UL6	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.00135317997299886	0.00135317997299886			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL6	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL6	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.00438005390871402	0.00438005390871402			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL6	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.000807754443056915	0.000807754443056915			dcDNA	C6_2h	viral_read.count	cluster_8
UL6	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.00464807436897835	0.00464807436897835			dcDNA	NRK_2h	viral_read.count	cluster_8
UL6	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.000455580865638179	0.000455580865638179			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL6	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.000221680338196772	0.000221680338196772			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL6	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.000705882352377212	0.000705882352377212			dcDNA	C6_4h	viral_read.count	cluster_8
UL6	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.000726249377483187	0.000726249377483187			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL6	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.000670312224621569	0.000670312224621569			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL6	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.00127129417845458	0.00127129417845458			dcDNA	C6_6h	viral_read.count	cluster_8
UL6	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.000744408076700779	0.000744408076700779			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL6	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.000475777212846692	0.000475777212846692			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL6	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.000851330325996984	0.000851330325996984			dcDNA	C6_8h	viral_read.count	cluster_8
UL6	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.00071536588013899	0.00071536588013899			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL6	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.00040218691812484	0.00040218691812484			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL5	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_9
UL5	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_9
UL5	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0	0			dcDNA	C6_12h	viral_read.count	cluster_9
UL5	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0	0			dcDNA	PC_12_12h	viral_read.count	cluster_9
UL5	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0	0			dcDNA	PK_15_12h	viral_read.count	cluster_9
UL5	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_9
UL5	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_9
UL5	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_9
UL5	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.000978473581206912	0.000978473581206912			dcDNA	PK_15_1h	viral_read.count	cluster_9
UL5	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.00539083557827067	0.00539083557827067			dcDNA	PC_12_2.5h	viral_read.count	cluster_9
UL5	E	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0072697899835401	0.0072697899835401			dcDNA	C6_2h	viral_read.count	cluster_9
UL5	E	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.00464807436897835	0.00464807436897835			dcDNA	NRK_2h	viral_read.count	cluster_9
UL5	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_9
UL5	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_9
UL5	E	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_9
UL5	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_9
UL5	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	cluster_9
UL5	E	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0	0			dcDNA	C6_6h	viral_read.count	cluster_9
UL5	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	cluster_9
UL5	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	cluster_9
UL5	E	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	cluster_9
UL5	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	cluster_9
